movie_id,male_count,female_count,occupation_0,occupation_1,occupation_2,occupation_3,occupation_4,occupation_5,occupation_6,occupation_7,occupation_8,occupation_9,occupation_10,occupation_11,occupation_12,occupation_13,occupation_14,occupation_15,occupation_16,occupation_17,occupation_18,occupation_19,occupation_20,age_50-55,age_Under 18,age_18-24,age_35-44,age_56+,age_25-34,age_45-49,Horror,Animation,Romance,Children's,Western,Crime,Film-Noir,Comedy,Adventure,Musical,Thriller,War,Documentary,Mystery,Action,Fantasy,Sci-Fi,Drama,average score
850,23.0,7.0,2.0,5.0,3.0,,3.0,1.0,1.0,3.0,,,,,1.0,,2.0,,1.0,1.0,,2.0,5.0,3.0,,3.0,3.0,2.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6666666666666665
851,88.0,39.0,17.0,12.0,19.0,4.0,13.0,2.0,7.0,9.0,,2.0,2.0,1.0,5.0,,6.0,2.0,3.0,3.0,3.0,6.0,11.0,10.0,3.0,22.0,18.0,6.0,60.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4960629921259843
852,438.0,177.0,77.0,52.0,27.0,23.0,70.0,9.0,28.0,65.0,2.0,15.0,9.0,18.0,30.0,11.0,50.0,10.0,38.0,37.0,8.0,9.0,27.0,54.0,11.0,104.0,116.0,23.0,255.0,52.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.221138211382114
853,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
854,7.0,1.0,2.0,2.0,,,,,,,,,,,,1.0,,,1.0,,,,2.0,2.0,,1.0,2.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.625
858,1740.0,483.0,252.0,196.0,102.0,62.0,275.0,42.0,88.0,278.0,6.0,26.0,40.0,65.0,133.0,40.0,110.0,66.0,98.0,172.0,28.0,28.0,116.0,198.0,53.0,364.0,465.0,122.0,817.0,204.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.524966261808367
859,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
860,10.0,,2.0,,,,2.0,,,2.0,,,,,,,,1.0,,1.0,,,2.0,1.0,,3.0,2.0,,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
861,243.0,30.0,31.0,14.0,19.0,6.0,44.0,6.0,9.0,20.0,1.0,,6.0,2.0,23.0,3.0,13.0,8.0,13.0,31.0,3.0,3.0,18.0,8.0,8.0,70.0,37.0,6.0,129.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5128205128205128
862,14.0,17.0,7.0,2.0,2.0,2.0,4.0,1.0,,4.0,,1.0,,,,,1.0,2.0,1.0,,,,4.0,4.0,,3.0,7.0,1.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6451612903225805
863,7.0,3.0,2.0,1.0,2.0,,1.0,,,,,,,1.0,,,,,1.0,,1.0,1.0,,1.0,,2.0,2.0,,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
864,8.0,4.0,1.0,,2.0,,2.0,1.0,,,,,1.0,,,1.0,,,,1.0,,,3.0,1.0,1.0,1.0,2.0,1.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5833333333333335
865,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
866,438.0,134.0,76.0,47.0,38.0,31.0,74.0,11.0,20.0,53.0,2.0,3.0,3.0,12.0,32.0,7.0,35.0,9.0,23.0,39.0,7.0,9.0,41.0,32.0,6.0,106.0,100.0,16.0,268.0,44.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8234265734265733
867,21.0,3.0,5.0,,,,6.0,3.0,,2.0,,,3.0,,,,1.0,,1.0,,1.0,,2.0,,3.0,9.0,3.0,,9.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2083333333333335
868,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
869,33.0,9.0,5.0,3.0,3.0,4.0,6.0,1.0,2.0,6.0,,,,,,1.0,2.0,,,1.0,1.0,,7.0,3.0,,9.0,7.0,5.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0952380952380953
870,42.0,7.0,9.0,3.0,2.0,2.0,8.0,4.0,,4.0,,,3.0,,4.0,,3.0,,,3.0,1.0,,3.0,3.0,3.0,15.0,14.0,,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.183673469387755
872,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
874,7.0,1.0,2.0,,,1.0,,,,2.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,,2.0,,5.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.125
875,32.0,12.0,7.0,4.0,2.0,2.0,12.0,2.0,2.0,1.0,,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,1.0,3.0,2.0,1.0,17.0,3.0,,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3863636363636362
876,19.0,2.0,4.0,,2.0,,1.0,,1.0,2.0,,,1.0,,1.0,1.0,,3.0,,3.0,,1.0,1.0,1.0,1.0,4.0,3.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.857142857142857
877,10.0,14.0,5.0,2.0,1.0,4.0,3.0,,,1.0,,,,,,,1.0,,,3.0,,,4.0,,,4.0,3.0,,17.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2916666666666665
878,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
879,195.0,42.0,45.0,18.0,7.0,5.0,37.0,7.0,7.0,17.0,1.0,4.0,9.0,4.0,11.0,1.0,8.0,2.0,11.0,21.0,4.0,5.0,13.0,12.0,10.0,48.0,47.0,3.0,101.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.827004219409283
880,271.0,53.0,45.0,22.0,13.0,7.0,41.0,9.0,8.0,35.0,3.0,1.0,4.0,5.0,23.0,3.0,16.0,12.0,16.0,32.0,2.0,6.0,21.0,14.0,5.0,65.0,57.0,7.0,153.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.200617283950617
881,56.0,21.0,17.0,7.0,3.0,,12.0,1.0,2.0,4.0,,1.0,12.0,2.0,2.0,,1.0,,2.0,3.0,1.0,3.0,4.0,1.0,13.0,24.0,16.0,1.0,18.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6233766233766236
882,52.0,7.0,8.0,5.0,3.0,4.0,9.0,,,3.0,,,,,5.0,,4.0,,5.0,2.0,1.0,,10.0,4.0,1.0,15.0,9.0,3.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.711864406779661
884,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
885,33.0,10.0,6.0,4.0,,3.0,7.0,2.0,1.0,2.0,,2.0,5.0,,1.0,1.0,2.0,1.0,,2.0,1.0,2.0,1.0,2.0,4.0,13.0,4.0,1.0,16.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.5813953488372094
886,95.0,9.0,23.0,2.0,4.0,3.0,33.0,7.0,1.0,2.0,,,4.0,,1.0,1.0,3.0,1.0,5.0,7.0,1.0,5.0,1.0,2.0,4.0,49.0,13.0,1.0,35.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.9423076923076925
887,,2.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5
888,32.0,16.0,7.0,1.0,,,12.0,1.0,1.0,7.0,,,4.0,,2.0,,2.0,,3.0,2.0,,1.0,5.0,4.0,5.0,15.0,7.0,,13.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2083333333333335
889,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
891,157.0,26.0,33.0,7.0,8.0,5.0,28.0,4.0,6.0,15.0,1.0,1.0,7.0,3.0,11.0,3.0,5.0,2.0,12.0,13.0,4.0,6.0,9.0,12.0,9.0,48.0,27.0,2.0,69.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.360655737704918
892,84.0,68.0,15.0,27.0,12.0,9.0,15.0,1.0,4.0,11.0,1.0,3.0,2.0,2.0,4.0,3.0,7.0,7.0,4.0,8.0,2.0,3.0,12.0,16.0,3.0,19.0,25.0,7.0,57.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.861842105263158
893,63.0,6.0,16.0,3.0,5.0,,8.0,3.0,,4.0,,,1.0,1.0,4.0,4.0,2.0,,3.0,6.0,1.0,1.0,7.0,6.0,,15.0,11.0,4.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6956521739130435
895,2.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
896,38.0,13.0,8.0,5.0,4.0,3.0,4.0,,3.0,2.0,,,,,3.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,8.0,5.0,,5.0,9.0,3.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4313725490196076
897,83.0,15.0,11.0,10.0,4.0,4.0,5.0,,6.0,15.0,,2.0,1.0,4.0,,7.0,2.0,1.0,13.0,4.0,1.0,,8.0,28.0,1.0,6.0,16.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7551020408163267
898,347.0,235.0,72.0,86.0,33.0,23.0,44.0,6.0,14.0,64.0,,13.0,10.0,20.0,36.0,15.0,19.0,8.0,24.0,34.0,7.0,8.0,46.0,66.0,14.0,47.0,170.0,40.0,167.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3006872852233675
899,454.0,297.0,77.0,98.0,52.0,33.0,73.0,12.0,26.0,66.0,2.0,17.0,20.0,25.0,37.0,26.0,24.0,17.0,37.0,42.0,3.0,14.0,50.0,77.0,27.0,92.0,199.0,58.0,213.0,85.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2836218375499335
900,196.0,147.0,27.0,52.0,30.0,12.0,26.0,6.0,17.0,31.0,,8.0,9.0,10.0,12.0,14.0,17.0,4.0,20.0,16.0,4.0,4.0,24.0,44.0,8.0,25.0,89.0,42.0,92.0,43.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8513119533527695
901,86.0,88.0,22.0,22.0,11.0,9.0,18.0,3.0,4.0,16.0,,4.0,1.0,3.0,7.0,4.0,10.0,4.0,7.0,11.0,2.0,,16.0,20.0,2.0,18.0,41.0,20.0,49.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6436781609195403
902,363.0,313.0,86.0,76.0,44.0,34.0,74.0,10.0,24.0,92.0,,15.0,8.0,14.0,24.0,14.0,38.0,14.0,26.0,35.0,5.0,6.0,37.0,80.0,10.0,100.0,142.0,56.0,219.0,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.908284023668639
903,671.0,234.0,110.0,98.0,47.0,38.0,98.0,14.0,35.0,92.0,,10.0,17.0,24.0,47.0,22.0,46.0,29.0,51.0,56.0,8.0,12.0,51.0,90.0,25.0,124.0,217.0,66.0,284.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.27292817679558
904,759.0,291.0,131.0,123.0,55.0,40.0,86.0,13.0,38.0,108.0,2.0,14.0,16.0,27.0,64.0,28.0,57.0,31.0,45.0,78.0,9.0,12.0,73.0,93.0,22.0,118.0,265.0,74.0,370.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.476190476190476
905,244.0,130.0,50.0,52.0,13.0,16.0,33.0,6.0,14.0,32.0,1.0,7.0,5.0,18.0,17.0,13.0,14.0,2.0,16.0,22.0,3.0,5.0,35.0,53.0,5.0,29.0,95.0,30.0,92.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.280748663101604
906,100.0,87.0,28.0,29.0,9.0,15.0,7.0,2.0,5.0,15.0,,5.0,1.0,5.0,9.0,10.0,3.0,4.0,7.0,10.0,1.0,5.0,17.0,29.0,1.0,5.0,63.0,16.0,51.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.096256684491979
907,54.0,51.0,16.0,15.0,8.0,6.0,9.0,2.0,4.0,4.0,,1.0,3.0,4.0,6.0,5.0,5.0,,4.0,3.0,,,10.0,15.0,3.0,7.0,28.0,9.0,24.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9238095238095236
908,983.0,332.0,156.0,165.0,66.0,52.0,111.0,28.0,51.0,149.0,1.0,18.0,17.0,34.0,81.0,36.0,54.0,30.0,63.0,88.0,13.0,14.0,88.0,146.0,25.0,152.0,314.0,93.0,439.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.38403041825095
909,293.0,124.0,56.0,52.0,25.0,18.0,38.0,7.0,16.0,44.0,1.0,6.0,5.0,12.0,16.0,17.0,14.0,5.0,23.0,20.0,1.0,5.0,36.0,62.0,8.0,32.0,89.0,51.0,125.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.127098321342926
910,577.0,255.0,92.0,91.0,50.0,34.0,82.0,13.0,29.0,93.0,2.0,14.0,12.0,24.0,37.0,26.0,39.0,24.0,39.0,57.0,7.0,14.0,53.0,95.0,18.0,86.0,211.0,73.0,237.0,112.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.300480769230769
911,185.0,121.0,37.0,35.0,24.0,11.0,23.0,4.0,11.0,27.0,1.0,8.0,5.0,10.0,17.0,11.0,10.0,3.0,18.0,23.0,2.0,2.0,24.0,62.0,6.0,25.0,53.0,32.0,81.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.183006535947713
912,1164.0,505.0,188.0,176.0,78.0,58.0,181.0,23.0,72.0,192.0,4.0,30.0,23.0,45.0,108.0,41.0,77.0,45.0,85.0,121.0,11.0,19.0,92.0,162.0,35.0,226.0,397.0,102.0,550.0,197.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.412822049131217
913,808.0,235.0,123.0,115.0,51.0,44.0,90.0,16.0,43.0,118.0,3.0,3.0,12.0,34.0,62.0,38.0,50.0,29.0,41.0,75.0,11.0,10.0,75.0,111.0,18.0,90.0,260.0,102.0,330.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.395973154362416
914,336.0,300.0,75.0,81.0,38.0,27.0,66.0,8.0,26.0,62.0,,17.0,19.0,14.0,32.0,15.0,25.0,15.0,30.0,34.0,1.0,8.0,43.0,74.0,23.0,80.0,145.0,49.0,183.0,82.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.154088050314465
915,172.0,193.0,54.0,42.0,22.0,15.0,42.0,5.0,15.0,31.0,1.0,12.0,9.0,7.0,20.0,8.0,18.0,5.0,12.0,20.0,2.0,5.0,20.0,41.0,12.0,49.0,75.0,22.0,122.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9643835616438357
916,207.0,218.0,57.0,47.0,27.0,18.0,51.0,5.0,13.0,38.0,,16.0,11.0,10.0,29.0,9.0,17.0,4.0,15.0,24.0,6.0,4.0,24.0,41.0,16.0,55.0,95.0,30.0,137.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.216470588235294
917,26.0,51.0,11.0,7.0,6.0,2.0,13.0,,1.0,4.0,,1.0,5.0,1.0,3.0,2.0,5.0,1.0,6.0,3.0,1.0,1.0,4.0,5.0,9.0,19.0,14.0,3.0,19.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.675324675324675
918,101.0,88.0,21.0,20.0,13.0,17.0,17.0,3.0,8.0,13.0,,2.0,7.0,4.0,6.0,9.0,3.0,4.0,9.0,13.0,,4.0,16.0,19.0,10.0,18.0,46.0,23.0,45.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7936507936507935
919,1211.0,507.0,203.0,168.0,98.0,61.0,218.0,34.0,52.0,178.0,5.0,23.0,50.0,43.0,99.0,27.0,78.0,46.0,71.0,123.0,19.0,21.0,101.0,123.0,59.0,304.0,401.0,82.0,593.0,156.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.247962747380675
920,715.0,441.0,130.0,136.0,60.0,50.0,118.0,17.0,54.0,116.0,2.0,24.0,16.0,28.0,68.0,39.0,57.0,27.0,57.0,74.0,7.0,16.0,60.0,124.0,17.0,143.0,276.0,105.0,358.0,133.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9974048442906573
921,228.0,74.0,37.0,28.0,17.0,8.0,9.0,9.0,13.0,42.0,,4.0,,11.0,10.0,7.0,17.0,8.0,21.0,21.0,2.0,6.0,32.0,44.0,,5.0,95.0,21.0,85.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8940397350993377
922,353.0,117.0,67.0,56.0,33.0,28.0,37.0,8.0,11.0,45.0,1.0,3.0,9.0,20.0,20.0,15.0,13.0,6.0,21.0,20.0,7.0,9.0,41.0,49.0,13.0,44.0,121.0,34.0,151.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.491489361702127
923,836.0,280.0,137.0,124.0,62.0,41.0,131.0,17.0,45.0,108.0,4.0,12.0,20.0,33.0,72.0,20.0,49.0,25.0,48.0,67.0,8.0,18.0,75.0,96.0,25.0,158.0,255.0,57.0,410.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.388888888888889
924,1372.0,344.0,199.0,164.0,91.0,48.0,172.0,30.0,59.0,194.0,4.0,13.0,34.0,38.0,132.0,36.0,76.0,58.0,72.0,153.0,18.0,25.0,100.0,174.0,40.0,235.0,383.0,93.0,607.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.068764568764569
925,9.0,3.0,4.0,,,1.0,1.0,,,2.0,,,,,,2.0,,,1.0,,,,1.0,4.0,,1.0,,5.0,,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25
926,246.0,157.0,58.0,55.0,28.0,18.0,29.0,7.0,15.0,40.0,,6.0,7.0,10.0,18.0,12.0,10.0,9.0,16.0,22.0,5.0,8.0,30.0,41.0,11.0,29.0,96.0,35.0,129.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.255583126550868
927,45.0,39.0,13.0,10.0,7.0,4.0,4.0,1.0,4.0,3.0,,3.0,,5.0,3.0,2.0,,,6.0,4.0,,1.0,14.0,14.0,,5.0,24.0,2.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9761904761904763
928,213.0,173.0,49.0,54.0,22.0,31.0,30.0,4.0,13.0,36.0,,8.0,9.0,11.0,18.0,11.0,7.0,8.0,18.0,20.0,2.0,8.0,27.0,46.0,11.0,39.0,105.0,23.0,118.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.204663212435233
929,70.0,23.0,9.0,15.0,5.0,6.0,4.0,1.0,3.0,12.0,,1.0,1.0,2.0,5.0,4.0,1.0,3.0,4.0,5.0,2.0,1.0,9.0,13.0,1.0,4.0,21.0,7.0,28.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78494623655914
930,289.0,156.0,52.0,58.0,29.0,25.0,30.0,5.0,14.0,42.0,1.0,7.0,5.0,15.0,25.0,13.0,16.0,13.0,19.0,25.0,3.0,9.0,39.0,48.0,9.0,41.0,115.0,27.0,147.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29438202247191
931,132.0,74.0,27.0,25.0,11.0,12.0,9.0,6.0,8.0,18.0,,2.0,4.0,7.0,10.0,11.0,9.0,5.0,13.0,9.0,2.0,5.0,13.0,30.0,8.0,13.0,47.0,20.0,61.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.912621359223301
932,76.0,113.0,29.0,20.0,10.0,13.0,19.0,4.0,12.0,23.0,,5.0,2.0,3.0,9.0,3.0,9.0,3.0,5.0,5.0,2.0,2.0,11.0,30.0,3.0,22.0,44.0,14.0,53.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9523809523809526
